idcidade,nmcidade,idceplocal,iduf,idicms,idregiao,idtse,ibge,estrangeira
3242,Itaguara,35514000,MG,,,,,false
3243,Itaim,37546000,MG,,,,,false
3244,Itaipé,39815000,MG,,,,,false
3245,Itajuba,,MG,,,,,false
3246,Itajutiba,35331000,MG,,,,,false
3247,Itamarandiba,39670000,MG,,,,,false
3248,Itamarati,39993000,MG,,,,,false
3249,Itamarati de Minas,36788000,MG,,,,,false
3250,Itambacuri,39830000,MG,,,,,false
3251,Itambé do Mato Dentro,35820000,MG,,,,,false
3252,Itamirim,39515000,MG,,,,,false
3253,Itamogi,37955000,MG,,,,,false
3254,Itamonte,37466000,MG,,,,,false
3255,Itamuri,36886000,MG,,,,,false
3256,Itanhandu,37464000,MG,,,,,false
3257,Itanhomi,35120000,MG,,,,,false
3258,Itaobim,39625000,MG,,,,,false
3259,Itapagipe,38240000,MG,,,,,false
3260,Itapanhoacanga,39145000,MG,,,,,false
3261,Itapecerica,35550000,MG,,,,,false
3262,Itapeva,37655000,MG,,,,,false
3263,Itapiru,39955000,MG,,,,,false
3264,Itapirucu,36756000,MG,,,,,false
3265,Itatiaiuçu,35685000,MG,,,,,false
3266,Itaú de Minas,37975000,MG,,,,,false
3267,Itaúna,,MG,,,,,false
3268,Itauninha,35915000,MG,,,,,false
3269,Itaverava,36440000,MG,,,,,false
3270,Itererê,37513000,MG,,,,,false
3271,Itinga,39610000,MG,,,,,false
3272,Itira,39605000,MG,,,,,false
3273,Itueta,35220000,MG,,,,,false
3274,Ituí,36684000,MG,,,,,false
3275,Ituiutaba,,MG,,,,,false
3276,Itumirim,37210000,MG,,,,,false
3277,Iturama,38280000,MG,,,,,false
3278,Itutinga,36390000,MG,,,,,false
3279,Jaboticatubas,35830000,MG,,,,,false
3280,Jacarandira,36342000,MG,,,,,false
3281,Jacaré,39613000,MG,,,,,false
3282,Jacinto,39930000,MG,,,,,false
3283,Jacuí,37965000,MG,,,,,false
3284,Jacutinga,37590000,MG,,,,,false
3285,Jaguaraçu,35188000,MG,,,,,false
3286,Jaguarão,39933000,MG,,,,,false
3287,Jaguaritira,39692000,MG,,,,,false
3288,Jaíba,39508000,MG,,,,,false
3289,Jampruca,39837000,MG,,,,,false
3291,Januária,39480000,MG,,,,,false
3292,Japaraíba,35580000,MG,,,,,false
3293,Japonvar,39335000,MG,,,,,false
3294,Jardinésia,38142000,MG,,,,,false
3295,Jeceaba,35498000,MG,,,,,false
3296,Jenipapo de Minas,39645000,MG,,,,,false
3297,Jequeri,35390000,MG,,,,,false
3298,Jequitaí,39370000,MG,,,,,false
3299,Jequitibá,35767000,MG,,,,,false
3300,Jequitinhonha,39960000,MG,,,,,false
3301,Jesuânia,37485000,MG,,,,,false
3302,Joaíma,39890000,MG,,,,,false
3303,Joanésia,35168000,MG,,,,,false
3304,João Monlevade,,MG,,,,,false
3305,João Pinheiro,38770000,MG,,,,,false
3306,Joaquim Felício,39240000,MG,,,,,false
3307,Jordânia,39920000,MG,,,,,false
3308,José Gonçalves de Minas,39642000,MG,,,,,false
3309,José Raydan,39775000,MG,,,,,false
3310,Joselândia,36435000,MG,,,,,false
3311,Josenópolis,39575000,MG,,,,,false
3312,Juatuba,35675000,MG,,,,,false
3313,Jubaí,38196000,MG,,,,,false
3314,Juiraçu,35996000,MG,,,,,false
3315,Juiz de Fora,,MG,,,,,false
3316,Junco de Minas,39693500,MG,,,,,false
3317,Juramento,39590000,MG,,,,,false
3318,Juréia,37117000,MG,,,,,false
3319,Juruaia,37805000,MG,,,,,false
3320,Jurumirim,35375000,MG,,,,,false
3321,Justinópolis,,MG,,,,,false
3322,Juvenília,39467000,MG,,,,,false
3323,Lacerdina,36802000,MG,,,,,false
3324,Ladainha,39825000,MG,,,,,false
3325,Lagamar,38785000,MG,,,,,false
3326,Lagoa Bonita,35782000,MG,,,,,false
3327,Lagoa da Prata,35590000,MG,,,,,false
3328,Lagoa dos Patos,39360000,MG,,,,,false
3329,Lagoa Dourada,36345000,MG,,,,,false
3330,Lagoa Formosa,38720000,MG,,,,,false
3331,Lagoa Grande,38755000,MG,,,,,false
3332,Lagoa Santa,33400000,MG,,,,,false
3333,Lajinha,36980000,MG,,,,,false
3334,Lambari,37480000,MG,,,,,false
3335,Lamim,36455000,MG,,,,,false
3336,Lamounier,35551000,MG,,,,,false
3337,Lapinha,33450000,MG,,,,,false
3338,Laranjal,36760000,MG,,,,,false
3339,Laranjeiras de Caldas,37782000,MG,,,,,false
3340,Lassance,39250000,MG,,,,,false
3341,Lavras,37200000,MG,,,,,false
3342,Leandro Ferreira,35657000,MG,,,,,false
3343,Leme do Prado,39655000,MG,,,,,false
3344,Leopoldina,36700000,MG,,,,,false
3345,Levinópolis,39485000,MG,,,,,false
3346,Liberdade,37350000,MG,,,,,false
3347,Lima Duarte,36140000,MG,,,,,false
3348,Limeira do Oeste,38295000,MG,,,,,false
3349,Limeira de Mantena,35296000,MG,,,,,false
3350,Lobo Leite,36419000,MG,,,,,false
3351,Lontra,39437000,MG,,,,,false
3352,São José do Rio Manso,37507000,MG,,,,,false
3353,Lufa,39824000,MG,,,,,false
3354,Luisburgo,36923000,MG,,,,,false
3355,Luislândia,39336000,MG,,,,,false
3356,Luiz Pires de Minas,39344000,MG,,,,,false
3357,Luizlândia do Oeste,38776000,MG,,,,,false
3358,Luminárias,37240000,MG,,,,,false
3359,Luminosa,37535000,MG,,,,,false
3360,Luz,35595000,MG,,,,,false
3361,Macaia,37221000,MG,,,,,false
3362,Machacalis,39873000,MG,,,,,false
3363,Machado,37750000,MG,,,,,false
3364,Macuco,36891500,MG,,,,,false
3365,Macuco de Minas,37212000,MG,,,,,false
3366,Madre de Deus de Minas,37305000,MG,,,,,false
3367,Mãe dos Homens,39797000,MG,,,,,false
3368,Major Ezequiel,35953000,MG,,,,,false
3369,Major Porto,38710000,MG,,,,,false
3370,Malacacheta,39690000,MG,,,,,false
3371,Mamonas,39516000,MG,,,,,false
3372,Manga,39460000,MG,,,,,false
3373,Manhuaçu,36900000,MG,,,,,false
3374,Manhumirim,36970000,MG,,,,,false
3375,Mantena,35290000,MG,,,,,false
3376,Mantiqueira,36242000,MG,,,,,false
3377,Mantiqueira do Palmital,36206300,MG,,,,,false
3378,Mar de Espanha,36640000,MG,,,,,false
3379,Marambainha,39813000,MG,,,,,false
3380,Maravilhas,35666000,MG,,,,,false
3381,Maria da Fé,37517000,MG,,,,,false
3382,Mariana,35420000,MG,,,,,false
3383,Marilac,35115000,MG,,,,,false
3384,Marilândia,35553000,MG,,,,,false
3385,Mário Campos,32470000,MG,,,,,false
3386,Maripá de Minas,36608000,MG,,,,,false
3387,Marliéria,35185000,MG,,,,,false
3388,Marmelópolis,37516000,MG,,,,,false
3389,Martinésia,38419000,MG,,,,,false
3390,Martinho Campos,35606000,MG,,,,,false
3392,Martins Soares,36972000,MG,,,,,false
3393,Mata Verde,39915000,MG,,,,,false
3394,Materlândia,39755000,MG,,,,,false
3395,Mateus Leme,35670000,MG,,,,,false
3396,Mathias Lobato,35110000,MG,,,,,false
3397,Matias Barbosa,36120000,MG,,,,,false
3398,Matias Cardoso,39478000,MG,,,,,false
3399,Matipó,35367000,MG,,,,,false
3400,Mato Verde,39527000,MG,,,,,false
3401,Matozinhos,35720000,MG,,,,,false
3402,Matutina,38870000,MG,,,,,false
3403,Medeiros,38930000,MG,,,,,false
3404,Medina,39620000,MG,,,,,false
3405,Melo Viana,35750000,MG,,,,,false
3406,Mendanha,39101000,MG,,,,,false
3407,Mendes Pimentel,35270000,MG,,,,,false
3408,Mendonça,39664000,MG,,,,,false
3409,Mercês,36190000,MG,,,,,false
3410,Mercês de Água Limpa,36352000,MG,,,,,false
3411,Mesquita,35166000,MG,,,,,false
3412,Mestre Caetano,34750000,MG,,,,,false
3413,Miguel Burnier,35414000,MG,,,,,false
3414,Milagre,37959000,MG,,,,,false
3415,Milho Verde,39155000,MG,,,,,false
3416,Minas Novas,39650000,MG,,,,,false
3417,Minduri,37447000,MG,,,,,false
3418,Mirabela,39420000,MG,,,,,false
3419,Miradouro,36893000,MG,,,,,false
3420,Miragaia,36507000,MG,,,,,false
3421,Miraí,36790000,MG,,,,,false
3422,Miralta,39415000,MG,,,,,false
3423,Mirantão,37345000,MG,,,,,false
3424,Miraporanga,38418000,MG,,,,,false
3425,Miravânia,39465000,MG,,,,,false
3426,Missionário,36262000,MG,,,,,false
3427,Mocambeiro,35725000,MG,,,,,false
3428,Mocambinho,39524000,MG,,,,,false
3429,Moeda,35470000,MG,,,,,false
3430,Moema,35604000,MG,,,,,false
3431,Monjolinho de Minas,38722000,MG,,,,,false
3432,Monjolos,39215000,MG,,,,,false
3433,Monsenhor Horta,35425000,MG,,,,,false
3434,Monsenhor Isidro,36445000,MG,,,,,false
3435,Monsenhor João Alexandre,35532000,MG,,,,,false
3436,Monsenhor Paulo,37405000,MG,,,,,false
3437,Montalvânia,39495000,MG,,,,,false
3438,Monte Alegre de Minas,38420000,MG,,,,,false
3439,Monte Azul,39500000,MG,,,,,false
3440,Monte Belo,37115000,MG,,,,,false
3441,Monte Carmelo,38500000,MG,,,,,false
3442,Monte Celeste,36532000,MG,,,,,false
3443,Monte Formoso,39893000,MG,,,,,false
3444,Monte Rei,39468000,MG,,,,,false
3445,Monte Santo de Minas,37958000,MG,,,,,false
3446,Monte Sião,37580000,MG,,,,,false
3447,Monte Verde,37653000,MG,,,,,false
3448,Montes Claros,,MG,,,,,false
3449,Montezuma,39547000,MG,,,,,false
3450,Morada Nova de Minas,35628000,MG,,,,,false
3451,Morro,39313000,MG,,,,,false
3452,Tomás Gonzaga,35798000,MG,,,,,false
3453,Morro do Ferro,35541000,MG,,,,,false
3454,Morro do Pilar,35875000,MG,,,,,false
3455,Morro Vermelho,34940000,MG,,,,,false
3456,Mucuri,39809800,MG,,,,,false
3457,Mundo Novo de Minas,35208000,MG,,,,,false
3458,Munhoz,37620000,MG,,,,,false
3459,Muquém,39423000,MG,,,,,false
3460,Muriaé,36880000,MG,,,,,false
3461,Mutum,36955000,MG,,,,,false
3462,Muzambinho,37890000,MG,,,,,false
3463,Nacip Raydan,39718000,MG,,,,,false
3464,Nanuque,39860000,MG,,,,,false
3465,Naque,35157000,MG,,,,,false
3466,Naque-Nanuque,35149000,MG,,,,,false
3467,Natalândia,38658000,MG,,,,,false
3468,Natércia,37524000,MG,,,,,false
3469,Nazaré de Minas,37253000,MG,,,,,false
3470,Nazareno,36370000,MG,,,,,false
3471,Nelson de Sena,39706000,MG,,,,,false
3472,Neolândia,35552000,MG,,,,,false
3473,Nepomuceno,37250000,MG,,,,,false
3474,Nhandutiba,39463000,MG,,,,,false
3475,Nicolândia,35235000,MG,,,,,false
3476,Ninheira,39553000,MG,,,,,false
3477,Nova Belém,35298000,MG,,,,,false
3478,Nova Era,35920000,MG,,,,,false
3479,Nova Esperança,39414000,MG,,,,,false
3480,Nova Lima,34000000,MG,,,,,false
3481,Nova Minda,39335700,MG,,,,,false
3482,Nova Módica,35113000,MG,,,,,false
3483,Nova Ponte,38160000,MG,,,,,false
3484,Nova Porteirinha,39525000,MG,,,,,false
3485,Nova Resende,37860000,MG,,,,,false
3487,Nova União,34990000,MG,,,,,false
3488,Novilhona,39821000,MG,,,,,false
3489,Novo Cruzeiro,39820000,MG,,,,,false
3490,Novo Horizonte,39853000,MG,,,,,false
3491,Novo Oriente de Minas,39817000,MG,,,,,false
3492,Novorizonte,39568000,MG,,,,,false
3493,Ocidente,36959000,MG,,,,,false
3494,Olaria,36145000,MG,,,,,false
3495,Olegário Maciel,37509000,MG,,,,,false
3496,"Olhos D'Água do Oeste",38772000,MG,,,,,false
3497,"Olhos D'Água",39398000,MG,,,,,false
3498,Olímpio Campos,39433000,MG,,,,,false
3499,Olímpio Noronha,37488000,MG,,,,,false
3500,Oliveira,35540000,MG,,,,,false
3501,Oliveira Fortes,36250000,MG,,,,,false
3502,Onça de Pitangui,35655000,MG,,,,,false
3503,Oratórios,35439000,MG,,,,,false
3504,Orizânia,36828000,MG,,,,,false
3505,Ouro Branco,36420000,MG,,,,,false
3506,Ouro Fino,37570000,MG,,,,,false
3507,Ouro Preto,35400000,MG,,,,,false
3508,Ouro Verde de Minas,39855000,MG,,,,,false
3509,Paciência,39524500,MG,,,,,false
3510,Padre Brito,36209000,MG,,,,,false
3511,Padre Carvalho,39573000,MG,,,,,false
3512,Padre Felisberto,35445000,MG,,,,,false
3513,Padre Fialho,35367700,MG,,,,,false
3514,Padre João Afonso,39672000,MG,,,,,false
3515,Padre Júlio Maria,36978000,MG,,,,,false
3516,Padre Paraíso,39818000,MG,,,,,false
3517,Padre Pinto,35945000,MG,,,,,false
3518,Padre Viegas,35422000,MG,,,,,false
3519,Pai Pedro,39517000,MG,,,,,false
3520,Paineiras,35622000,MG,,,,,false
3521,Pains,35582000,MG,,,,,false
3522,Paiolinho,37758000,MG,,,,,false
3523,Paiva,36195000,MG,,,,,false
3524,Palma,36750000,MG,,,,,false
3525,Palmeiral,37725000,MG,,,,,false
3526,Palmeirinha,38613000,MG,,,,,false
3527,Palmital dos Carvalhos,36278000,MG,,,,,false
3528,Palmópolis,39945000,MG,,,,,false
3529,Pântano,37543000,MG,,,,,false
3530,Papagaios,35669000,MG,,,,,false
3531,Pará de Minas,,MG,,,,,false
3532,Paracatu,38600000,MG,,,,,false
3533,Paraguaçu,37120000,MG,,,,,false
3534,Paraguai,36565000,MG,,,,,false
3535,Paraíso Garcia,36236000,MG,,,,,false
3536,Paraisópolis,37660000,MG,,,,,false
3537,Paraopeba,35774000,MG,,,,,false
3538,Paredão de Minas,39285000,MG,,,,,false
3539,Parque Durval de Barros,32440000,MG,,,,,false
3540,Parque Industrial,,MG,,,,,false
3541,Passa Dez,35343000,MG,,,,,false
3542,Passa Quatro,37460000,MG,,,,,false
3543,Passa Tempo,35537000,MG,,,,,false
3544,Passa Vinte,37330000,MG,,,,,false
3545,Passabém,35810000,MG,,,,,false
3546,Passagem de Mariana,35421000,MG,,,,,false
3547,Passos,,MG,,,,,false
3548,Patis,39425000,MG,,,,,false
3549,Patos de Minas,,MG,,,,,false
3550,Patrimônio,38145000,MG,,,,,false
3551,Patrocínio,38740000,MG,,,,,false
3552,Patrocínio do Muriaé,36860000,MG,,,,,false
3553,Paula Cândido,36544000,MG,,,,,false
3554,Paula Lima,36103000,MG,,,,,false
3555,Paulistas,39765000,MG,,,,,false
3556,Pavão,39814000,MG,,,,,false
3557,Pé do Morro,37462000,MG,,,,,false
3558,Peçanha,39700000,MG,,,,,false
3559,Pedra Azul,39970000,MG,,,,,false
3560,Pedra Bonita,35364000,MG,,,,,false
3561,Pedra Corrida,35155000,MG,,,,,false
3562,Pedra do Anta,36585000,MG,,,,,false
3563,Pedra do Indaiá,35565000,MG,,,,,false
3564,Pedra do Sino,36282000,MG,,,,,false
3565,Pedra Dourada,36847000,MG,,,,,false
3566,Pedra Grande,39910000,MG,,,,,false
3567,Pedra Menina,39175000,MG,,,,,false
3568,Pedralva,37520000,MG,,,,,false
3569,Pedras de Maria da Cruz,39492000,MG,,,,,false
3570,Pedrinópolis,38178000,MG,,,,,false
3571,Pedro Leopoldo,33600000,MG,,,,,false
3572,Pedro Lessa,39158000,MG,,,,,false
3573,Pedro Teixeira,36148000,MG,,,,,false
3574,Pedro Versiani,39809300,MG,,,,,false
3575,Penédia,34930000,MG,,,,,false
3576,Penha de França,39675000,MG,,,,,false
3577,Penha do Capim,35212000,MG,,,,,false
3578,Penha do Cassiano,35107000,MG,,,,,false
3579,Penha do Norte,35241000,MG,,,,,false
3580,Penha Longa,36635000,MG,,,,,false
3581,Pequeri,36610000,MG,,,,,false
3582,Pequi,35667000,MG,,,,,false
3583,Perdigão,35515000,MG,,,,,false
3584,Perdilândia,38328000,MG,,,,,false
3585,Perdizes,38170000,MG,,,,,false
3586,Perdões,37260000,MG,,,,,false
3587,Pereirinhas,35492000,MG,,,,,false
3588,Periquito,35156000,MG,,,,,false
3589,Perpétuo Socorro,35196000,MG,,,,,false
3590,Pescador,35114000,MG,,,,,false
3591,Petúnia,37865000,MG,,,,,false
3592,Piacatuba,36708000,MG,,,,,false
3593,Pião,37776000,MG,,,,,false
3594,Piau,36157000,MG,,,,,false
3595,Pic Sagarana,38686000,MG,,,,,false
3596,Piedade de Caratinga,35325000,MG,,,,,false
3597,Piedade de Ponte Nova,35382000,MG,,,,,false
3598,Piedade do Paraopeba,35464000,MG,,,,,false
3599,Piedade do Rio Grande,36227000,MG,,,,,false
3600,Piedade dos Gerais,35526000,MG,,,,,false
3601,Pilar,38717000,MG,,,,,false
3602,Pimenta,35585000,MG,,,,,false
3603,Pindaíbas,38715000,MG,,,,,false
3604,"Pingo-D'Água",35348000,MG,,,,,false
3605,Pinheirinhos,37461000,MG,,,,,false
3606,Pinheiros Altos,36490000,MG,,,,,false
3607,Pinhotiba,36857000,MG,,,,,false
3608,Pintópolis,39317000,MG,,,,,false
3609,Pintos Negreiros,37518000,MG,,,,,false
3610,Piracaiba,38452000,MG,,,,,false
3611,Piracema,35536000,MG,,,,,false
3612,Pirajuba,38210000,MG,,,,,false
3613,Piranga,36480000,MG,,,,,false
3614,Piranguçu,37511000,MG,,,,,false
3615,Piranguinho,37508000,MG,,,,,false
3616,Piranguita,36462000,MG,,,,,false
3617,Pirapanema,36889000,MG,,,,,false
3618,Pirapetinga,36730000,MG,,,,,false
3619,Pirapora,39270000,MG,,,,,false
3620,Piraúba,36170000,MG,,,,,false
3621,Alto Belo,39394000,MG,,,,,false
3622,Piscamba,35393000,MG,,,,,false
3623,Pitangui,35650000,MG,,,,,false
3624,Pitarana,39498000,MG,,,,,false
3625,Piumhi,37925000,MG,,,,,false
3626,Planalto de Minas,39114000,MG,,,,,false
3627,Planura,38220000,MG,,,,,false
3628,Plautino Soares,35144000,MG,,,,,false
3629,Poaia,39783000,MG,,,,,false
3630,Poço Fundo,37757000,MG,,,,,false
3631,Poções de Paineiras,35623000,MG,,,,,false
3632,Poços de Caldas,,MG,,,,,false
3633,Pocrane,36960000,MG,,,,,false
3634,Pompéu,35640000,MG,,,,,false
3635,Poncianos,38126000,MG,,,,,false
3636,Pontalete,37192000,MG,,,,,false
3637,Ponte Alta,38106000,MG,,,,,false
3638,Ponte Alta de Minas,36805000,MG,,,,,false
3639,Ponte dos Ciganos,39343000,MG,,,,,false
3640,Ponte Firme,38754000,MG,,,,,false
3641,Ponte Nova,,MG,,,,,false
3642,Ponte Segura,37618000,MG,,,,,false
3643,Pontevila,35577000,MG,,,,,false
3644,Ponto Chique,39328000,MG,,,,,false
3645,Ponto Chique do Martelo,36206500,MG,,,,,false
3646,Ponto do Marambaia,39812000,MG,,,,,false
3647,Ponto dos Volantes,39615000,MG,,,,,false
3648,Porteirinha,39520000,MG,,,,,false
3649,Porto Agrário,39469000,MG,,,,,false
3650,Porto das Flores,36128000,MG,,,,,false
3651,Porto dos Mendes,37271000,MG,,,,,false
3652,Porto Firme,36576000,MG,,,,,false
3653,Poté,39827000,MG,,,,,false
3655,Pouso Alto,37468000,MG,,,,,false
3656,Prados,36320000,MG,,,,,false
3657,Prata,38140000,MG,,,,,false
3658,Pratápolis,37970000,MG,,,,,false
3659,Pratinha,38960000,MG,,,,,false
3660,Presidente Bernardes,36475000,MG,,,,,false
3661,Presidente Juscelino,35797000,MG,,,,,false
3662,Presidente Kubitschek,39135000,MG,,,,,false
3663,Presidente Olegário,38750000,MG,,,,,false
3664,Presidente Pena,39865000,MG,,,,,false
3665,Professor Sperber,36988000,MG,,,,,false
3666,Providência,36706000,MG,,,,,false
3667,Prudente de Morais,35715000,MG,,,,,false
3668,Quartel de São João,35626000,MG,,,,,false
3669,Quartel do Sacramento,35342000,MG,,,,,false
3670,Quartel Geral,35625000,MG,,,,,false
3671,Quatituba,35222000,MG,,,,,false
3672,Queixada,39823000,MG,,,,,false
3673,Queluzito,36424000,MG,,,,,false
3674,Quem-Quem,39443000,MG,,,,,false
3675,Quilombo,39753000,MG,,,,,false
3676,Quintinos,38845000,MG,,,,,false
3677,Raposos,34400000,MG,,,,,false
3678,Raul Soares,35350000,MG,,,,,false
3679,Ravena,34740000,MG,,,,,false
3680,Realeza,36905000,MG,,,,,false
3681,Recreio,36740000,MG,,,,,false
3682,Reduto,36920000,MG,,,,,false
3683,Resende Costa,36340000,MG,,,,,false
3684,Resplendor,35230000,MG,,,,,false
3685,Ressaquinha,36270000,MG,,,,,false
3686,Riachinho,38640000,MG,,,,,false
3687,Riacho da Cruz,39483000,MG,,,,,false
3688,Riacho dos Machados,39529000,MG,,,,,false
3689,Ribeirão das Neves,,MG,,,,,false
3690,Ribeirão de São Domingos,36915000,MG,,,,,false
3691,Ribeirão Vermelho,37264000,MG,,,,,false
3692,Ribeiro Junqueira,36707000,MG,,,,,false
3693,Ribeiros,37492000,MG,,,,,false
3694,Rio Acima,34300000,MG,,,,,false
3695,Rio Casca,35370000,MG,,,,,false
3696,Rio das Mortes,36315000,MG,,,,,false
3697,Rio do Prado,39940000,MG,,,,,false
3698,Rio Doce,35442000,MG,,,,,false
3699,Rio Espera,36460000,MG,,,,,false
3701,Rio Melo,36465000,MG,,,,,false
3702,Rio Novo,36150000,MG,,,,,false
3703,Rio Paranaíba,38810000,MG,,,,,false
3704,Rio Pardo de Minas,39530000,MG,,,,,false
3705,Rio Piracicaba,35940000,MG,,,,,false
3706,Rio Pomba,36180000,MG,,,,,false
3707,Rio Pretinho,39808000,MG,,,,,false
3708,Rio Preto,36130000,MG,,,,,false
3709,Rio Vermelho,39170000,MG,,,,,false
3710,Ritápolis,36335000,MG,,,,,false
3711,Roça Grande,36682000,MG,,,,,false
3712,Roças Novas,34950000,MG,,,,,false
3713,Rochedo de Minas,36604000,MG,,,,,false
3714,Rodeador,39218000,MG,,,,,false
3715,Rodeiro,36510000,MG,,,,,false
3716,Rodrigo Silva,35407000,MG,,,,,false
3717,Romaria,38520000,MG,,,,,false
3718,Rosário da Limeira,36878000,MG,,,,,false
3719,Rosário de Minas,36106000,MG,,,,,false
3720,Rosário do Pontal,35435500,MG,,,,,false
3721,Roseiral,36958000,MG,,,,,false
3722,Rubelita,39565000,MG,,,,,false
3723,Rubim,39950000,MG,,,,,false
3724,Sabará,,MG,,,,,false
3725,Sabinópolis,39750000,MG,,,,,false
3726,Sacramento,38190000,MG,,,,,false
3727,Salinas,39560000,MG,,,,,false
3728,Salitre de Minas,38743000,MG,,,,,false
3729,Salto da Divisa,39925000,MG,,,,,false
3730,Sanatório Santa Fé,37412000,MG,,,,,false
3731,Santa Bárbara,35960000,MG,,,,,false
3732,Santa Bárbara do Leste,35328000,MG,,,,,false
3733,Santa Bárbara do Monte Verde,36132000,MG,,,,,false
3734,Santa Bárbara do Tugúrio,36215000,MG,,,,,false
3735,Santa Cruz da Aparecida,37119000,MG,,,,,false
3736,Santa Cruz de Botumirim,39595000,MG,,,,,false
3737,Santa Cruz de Minas,36328000,MG,,,,,false
3738,Santa Cruz de Salinas,39563000,MG,,,,,false
3739,Santa Cruz do Escalvado,35384000,MG,,,,,false
3740,Santa Cruz do Prata,37815000,MG,,,,,false
3741,Santa da Pedra,39368000,MG,,,,,false
3742,Santa Efigênia,35319000,MG,,,,,false
3743,Santa Efigênia de Minas,39725000,MG,,,,,false
3744,Santa Fé de Minas,39295000,MG,,,,,false
3745,Santa Filomena,36945000,MG,,,,,false
3746,Santa Helena de Minas,39874000,MG,,,,,false
3747,Santa Isabel,32850000,MG,,,,,false
3748,Santa Juliana,38175000,MG,,,,,false
3749,Santa Luzia,,MG,,,,,false
3750,Santa Luzia da Serra,38774000,MG,,,,,false
3751,Santa Margarida,36910000,MG,,,,,false
3752,Santa Maria de Itabira,35910000,MG,,,,,false
3753,Santa Maria do Salto,39928000,MG,,,,,false
3754,Santa Maria do Suaçuí,39780000,MG,,,,,false
3755,Santa Rita da Estrela,38526000,MG,,,,,false
3756,Santa Rita de Caldas,37775000,MG,,,,,false
3757,Santa Rita de Jacutinga,36135000,MG,,,,,false
3758,Santa Rita de Minas,35326000,MG,,,,,false
3759,Santa Rita de Ouro Preto,35409000,MG,,,,,false
3760,Santa Rita do Cedro,35791000,MG,,,,,false
3761,Santa Rita do Ibitipoca,36235000,MG,,,,,false
3762,Santa Rita do Itueto,35225000,MG,,,,,false
3763,Santa Rita do Rio do Peixe,35807000,MG,,,,,false
3764,Santa Rita do Sapucaí,37540000,MG,,,,,false
3765,Santa Rita Durão,35428000,MG,,,,,false
3766,Santa Rosa da Serra,38805000,MG,,,,,false
3767,Santa Rosa de Lima,39412000,MG,,,,,false
3768,Santa Rosa dos Dourados,38555000,MG,,,,,false
3769,Santa Teresa do Bonito,39702000,MG,,,,,false
3770,Santa Terezinha de Minas,35688000,MG,,,,,false
3771,Santa Vitória,38320000,MG,,,,,false
3772,Santana da Vargem,37195000,MG,,,,,false
3773,Santana de Caldas,37785000,MG,,,,,false
3774,Santana de Cataguases,36795000,MG,,,,,false
3775,Santana de Patos,38711000,MG,,,,,false
3776,Santana de Pirapama,35785000,MG,,,,,false
3777,Santana do Alfié,35997000,MG,,,,,false
3778,Santana do Araçuaí,39618000,MG,,,,,false
3779,Santana do Campestre,36783000,MG,,,,,false
3780,Santana do Capivari,37469000,MG,,,,,false
3781,Santana do Deserto,36620000,MG,,,,,false
3782,Santana do Garambéu,36146000,MG,,,,,false
3783,Santana do Jacaré,37278000,MG,,,,,false
3784,Santana do Manhuaçu,36940000,MG,,,,,false
3785,Santana do Paraíso,35167000,MG,,,,,false
3786,Santana do Paraopeba,35475000,MG,,,,,false
