id,idempresa,origem
200646,20634,PORTAL
200647,34623,PORTAL
200648,34689,PORTAL
200649,34788,PORTAL
200650,34785,PORTAL
200651,34803,PORTAL
200652,32090,PORTAL
200653,32092,PORTAL
200654,32132,PORTAL
200655,32087,PORTAL
200656,32099,PORTAL
200657,32102,PORTAL
200658,32104,PORTAL
200659,32093,PORTAL
200660,32094,PORTAL
200661,32095,PORTAL
200662,32097,PORTAL
200663,53792,PORTAL
200664,54051,PORTAL
200665,54254,PORTAL
200666,20935,PORTAL
200667,34858,PORTAL
200668,34897,PORTAL
200669,34902,PORTAL
200670,34929,PORTAL
200671,34936,PORTAL
200672,34947,PORTAL
200673,34971,PORTAL
200674,34995,PORTAL
200675,35035,PORTAL
200676,35808,PORTAL
200677,35128,PORTAL
200678,35139,PORTAL
200679,53574,PORTAL
200680,53793,PORTAL
200681,54255,PORTAL
200682,3204,PORTAL
200683,35327,PORTAL
200684,35209,PORTAL
200685,35231,PORTAL
200686,28294,PORTAL
200687,41736,PORTAL
200688,30560,PORTAL
200689,28766,PORTAL
200690,25441,PORTAL
200691,28629,PORTAL
200692,35359,PORTAL
200693,35285,PORTAL
200694,35146,PORTAL
200695,32130,PORTAL
200696,15219,PORTAL
200697,32741,PORTAL
200698,32675,PORTAL
200699,25891,PORTAL
200700,32616,PORTAL
200701,34458,PORTAL
200702,32635,PORTAL
200703,35361,PORTAL
200704,35383,PORTAL
200705,31141,PORTAL
200706,54053,PORTAL
200707,54256,PORTAL
200708,29284,PORTAL
200709,35441,PORTAL
200710,30918,PORTAL
200711,5861,PORTAL
200712,33095,PORTAL
200713,32669,PORTAL
200714,32672,PORTAL
200715,4779,PORTAL
200716,35409,PORTAL
200717,26003,PORTAL
200718,53576,PORTAL
200719,28244,PORTAL
200720,31607,PORTAL
200721,35572,PORTAL
200722,35561,PORTAL
200723,41737,PORTAL
200724,35614,PORTAL
200725,35646,PORTAL
200726,35653,PORTAL
200727,35658,PORTAL
200728,30573,PORTAL
200729,35721,PORTAL
200730,53795,PORTAL
200731,35803,PORTAL
200732,35788,PORTAL
200733,35838,PORTAL
200734,7135,PORTAL
200735,35872,PORTAL
200736,35867,PORTAL
200737,35895,PORTAL
200738,22957,PORTAL
200739,35915,PORTAL
200740,35948,PORTAL
200741,34511,PORTAL
200742,35959,PORTAL
200743,31259,PORTAL
200744,30582,PORTAL
200745,36057,PORTAL
200746,36085,PORTAL
200747,36177,PORTAL
200748,54055,PORTAL
200749,54258,PORTAL
200750,3543,PORTAL
200751,36201,PORTAL
200752,36207,PORTAL
200753,28470,PORTAL
200754,36246,PORTAL
200755,36312,PORTAL
200756,36366,PORTAL
200757,36389,PORTAL
200758,23001,PORTAL
200759,32216,PORTAL
200760,23005,PORTAL
200761,35741,PORTAL
200762,31884,PORTAL
200763,36392,PORTAL
200764,25861,PORTAL
200765,36382,PORTAL
200766,33135,PORTAL
200767,30942,PORTAL
200768,41626,PORTAL
200769,27214,PORTAL
200770,22392,PORTAL
200771,33114,PORTAL
200772,30052,PORTAL
200773,32255,PORTAL
200774,32264,PORTAL
200775,22810,PORTAL
200776,21652,PORTAL
200777,53797,PORTAL
200778,6358,PORTAL
200779,54259,PORTAL
200780,36565,PORTAL
200781,36603,PORTAL
200782,34307,PORTAL
200783,41423,PORTAL
200784,23004,PORTAL
200785,32328,PORTAL
200786,32522,PORTAL
200787,36604,PORTAL
200788,36620,PORTAL
200789,36625,PORTAL
200790,36631,PORTAL
200791,36661,PORTAL
200792,36665,PORTAL
200793,10531,PORTAL
200794,36685,PORTAL
200795,33104,PORTAL
200796,35099,PORTAL
200797,33105,PORTAL
200798,30061,PORTAL
200799,29790,PORTAL
200800,36700,PORTAL
200801,5819,PORTAL
200802,36719,PORTAL
200803,36731,PORTAL
200804,22811,PORTAL
200805,36761,PORTAL
200806,36764,PORTAL
200807,36830,PORTAL
200808,32326,PORTAL
200809,32324,PORTAL
200810,36834,PORTAL
200811,32330,PORTAL
200812,33115,PORTAL
200813,32355,PORTAL
200814,36768,PORTAL
200815,53106,PORTAL
200816,53579,PORTAL
200817,53798,PORTAL
200818,54056,PORTAL
200819,54260,PORTAL
200820,22136,PORTAL
200821,22130,PORTAL
200822,30661,PORTAL
200823,30530,PORTAL
200824,31928,PORTAL
200825,31923,PORTAL
200826,31934,PORTAL
200827,30645,PORTAL
200828,36865,PORTAL
200829,36927,PORTAL
200830,41429,PORTAL
200831,32395,PORTAL
200832,32417,PORTAL
200833,41430,PORTAL
200834,32387,PORTAL
200835,32388,PORTAL
200836,32399,PORTAL
200837,32639,PORTAL
200838,36881,PORTAL
200839,36935,PORTAL
200840,31806,PORTAL
200841,32429,PORTAL
200842,32430,PORTAL
200843,32414,PORTAL
200844,32421,PORTAL
200845,32428,PORTAL
200846,32452,PORTAL
200847,35825,PORTAL
200848,25083,PORTAL
200849,36997,PORTAL
200850,35058,PORTAL
200851,53107,PORTAL
200852,53799,PORTAL
200853,54057,PORTAL
200854,54261,PORTAL
200855,33862,PORTAL
200856,37063,PORTAL
200857,33487,PORTAL
200858,33473,PORTAL
200859,37109,PORTAL
200860,4985,PORTAL
200861,31472,PORTAL
200862,37198,PORTAL
200863,32120,PORTAL
200864,37208,PORTAL
200865,37213,PORTAL
200866,32453,PORTAL
200867,41431,PORTAL
200868,34309,PORTAL
200869,32471,PORTAL
200870,32469,PORTAL
200871,32485,PORTAL
200872,32479,PORTAL
200873,37217,PORTAL
200874,37226,PORTAL
200875,37238,PORTAL
200876,30575,PORTAL
200877,37244,PORTAL
200878,37257,PORTAL
200879,37267,PORTAL
200880,32420,PORTAL
200881,32448,PORTAL
200882,32465,PORTAL
200883,37298,PORTAL
200884,36010,PORTAL
200885,37337,PORTAL
200886,35577,PORTAL
200887,37330,PORTAL
200888,37367,PORTAL
200889,28527,PORTAL
200890,33295,PORTAL
200891,37398,PORTAL
200892,53801,PORTAL
200893,54059,PORTAL
200894,54263,PORTAL
200895,52113,PORTAL
200896,37421,PORTAL
200897,37435,PORTAL
200898,37441,PORTAL
200899,28906,PORTAL
200900,32545,PORTAL
200901,32546,PORTAL
200902,32550,PORTAL
200903,32530,PORTAL
200904,32551,PORTAL
200905,32553,PORTAL
200906,32283,PORTAL
200907,32804,PORTAL
200908,32584,PORTAL
200909,32590,PORTAL
200910,32287,PORTAL
200911,41433,PORTAL
200912,32586,PORTAL
200913,32286,PORTAL
200914,32288,PORTAL
200915,32587,PORTAL
200916,32589,PORTAL
200917,37450,PORTAL
200918,37476,PORTAL
200919,33239,PORTAL
200920,37501,PORTAL
200921,37549,PORTAL
200922,8071,PORTAL
200923,37560,PORTAL
200924,32291,PORTAL
200925,32591,PORTAL
200926,32296,PORTAL
200927,32280,PORTAL
200928,32297,PORTAL
200929,32298,PORTAL
200930,32289,PORTAL
200931,32642,PORTAL
200932,33106,PORTAL
200933,37569,PORTAL
200934,13421,PORTAL
200935,37577,PORTAL
200936,37582,PORTAL
200937,37588,PORTAL
200938,37594,PORTAL
200939,53583,PORTAL
200940,53802,PORTAL
200941,54264,PORTAL
200942,41434,PORTAL
200943,32290,PORTAL
200944,32431,PORTAL
200945,32593,PORTAL
200946,32293,PORTAL
200947,32294,PORTAL
200948,32594,PORTAL
200949,32653,PORTAL
200950,37615,PORTAL
200951,37630,PORTAL
200952,37638,PORTAL
200953,37661,PORTAL
200954,37680,PORTAL
200955,37693,PORTAL
200956,37721,PORTAL
200957,37722,PORTAL
200958,3112,PORTAL
200959,9200,PORTAL
200960,37768,PORTAL
200961,32705,PORTAL
200962,32292,PORTAL
200963,21757,PORTAL
200964,21761,PORTAL
200965,21762,PORTAL
200966,32282,PORTAL
200967,41436,PORTAL
200968,32281,PORTAL
200969,32285,PORTAL
200970,37776,PORTAL
200971,53110,PORTAL
200972,53803,PORTAL
200973,54061,PORTAL
200974,54265,PORTAL
200975,37797,PORTAL
200976,37808,PORTAL
200977,25948,PORTAL
200978,4783,PORTAL
200979,37820,PORTAL
200980,41437,PORTAL
200981,37829,PORTAL
200982,37836,PORTAL
200983,37848,PORTAL
200984,37862,PORTAL
200985,38141,PORTAL
200986,32901,PORTAL
200987,27097,PORTAL
200988,33123,PORTAL
200989,32754,PORTAL
200990,37872,PORTAL
200991,37919,PORTAL
200992,37899,PORTAL
200993,32759,PORTAL
200994,37988,PORTAL
200995,38027,PORTAL
200996,38032,PORTAL
200997,3104,PORTAL
200998,31268,PORTAL
200999,32845,PORTAL
201000,32846,PORTAL
201001,9038,PORTAL
201002,52745,PORTAL
201003,53111,PORTAL
201004,53585,PORTAL
201005,53804,PORTAL
201006,54062,PORTAL
201007,32811,PORTAL
201008,32812,PORTAL
201009,32813,PORTAL
201010,32814,PORTAL
201011,32817,PORTAL
201012,33619,PORTAL
201013,33635,PORTAL
201014,33632,PORTAL
201015,33626,PORTAL
201016,33637,PORTAL
201017,54266,PORTAL
201018,38064,PORTAL
201019,38091,PORTAL
201020,32480,PORTAL
201021,27104,PORTAL
201022,38097,PORTAL
201023,38125,PORTAL
201024,6936,PORTAL
201025,38157,PORTAL
201026,38213,PORTAL
201027,38221,PORTAL
201028,32019,PORTAL
201029,38193,PORTAL
201030,38238,PORTAL
201031,38267,PORTAL
201032,41512,PORTAL
201033,22813,PORTAL
201034,22814,PORTAL
201035,22407,PORTAL
201036,22883,PORTAL
201037,38278,PORTAL
201038,38289,PORTAL
201039,38307,PORTAL
201040,35607,PORTAL
201041,38328,PORTAL
201042,38343,PORTAL
201043,38352,PORTAL
201044,38363,PORTAL
201045,41514,PORTAL
201046,38380,PORTAL
201047,54064,PORTAL
201048,54268,PORTAL
201049,38390,PORTAL
201050,38399,PORTAL
201051,38406,PORTAL
201052,38417,PORTAL
201053,38431,PORTAL
201054,32220,PORTAL
201055,38438,PORTAL
201056,38430,PORTAL
201057,38454,PORTAL
201058,38461,PORTAL
201059,38468,PORTAL
201060,38483,PORTAL
201061,38559,PORTAL
201062,38562,PORTAL
201063,35323,PORTAL
201064,37417,PORTAL
201065,38742,PORTAL
201066,38767,PORTAL
201067,37137,PORTAL
201068,38782,PORTAL
201069,4227,PORTAL
201070,38801,PORTAL
201071,38805,PORTAL
201072,38888,PORTAL
201073,38894,PORTAL
201074,38902,PORTAL
201075,38923,PORTAL
201076,38928,PORTAL
201077,38949,PORTAL
201078,31818,PORTAL
201079,38968,PORTAL
201080,38976,PORTAL
201081,38982,PORTAL
201082,32963,PORTAL
201083,32968,PORTAL
201084,32961,PORTAL
201085,32980,PORTAL
201086,39001,PORTAL
201087,39021,PORTAL
201088,9029,PORTAL
201089,53808,PORTAL
201090,54066,PORTAL
201091,54270,PORTAL
201092,4312,PORTAL
201093,23490,PORTAL
201094,39036,PORTAL
201095,39046,PORTAL
201096,39066,PORTAL
201097,24429,PORTAL
201098,21831,PORTAL
201099,26358,PORTAL
201100,39079,PORTAL
201101,39082,PORTAL
201102,39090,PORTAL
201103,3496,PORTAL
201104,7750,PORTAL
201105,24422,PORTAL
201106,39112,PORTAL
201107,39121,PORTAL
201108,39126,PORTAL
201109,39176,PORTAL
201110,30846,PORTAL
201111,33525,PORTAL
201112,34123,PORTAL
201113,39265,PORTAL
201114,41546,PORTAL
201115,39321,PORTAL
201116,39353,PORTAL
201117,39363,PORTAL
201118,39371,PORTAL
201119,39378,PORTAL
201120,39381,PORTAL
201121,39395,PORTAL
201122,39383,PORTAL
201123,53117,PORTAL
201124,53810,PORTAL
201125,54068,PORTAL
201126,32997,PORTAL
201127,32994,PORTAL
201128,32993,PORTAL
201129,33016,PORTAL
201130,33033,PORTAL
201131,33034,PORTAL
201132,32225,PORTAL
201133,33017,PORTAL
201134,32305,PORTAL
201135,32233,PORTAL
201136,32242,PORTAL
201137,33015,PORTAL
201138,33018,PORTAL
201139,33019,PORTAL
201140,54272,PORTAL
201141,4421,PORTAL
201142,39415,PORTAL
201143,22370,PORTAL
201144,33042,PORTAL
201145,33054,PORTAL
201146,33059,PORTAL
201147,33040,PORTAL
201148,33041,PORTAL
201149,33044,PORTAL
201150,39416,PORTAL
201151,7676,PORTAL
201152,39457,PORTAL
201153,39462,PORTAL
201154,15542,PORTAL
201155,24649,PORTAL
201156,39489,PORTAL
201157,39496,PORTAL
201158,39501,PORTAL
201159,39505,PORTAL
201160,39540,PORTAL
201161,41548,PORTAL
201162,41634,PORTAL
201163,39578,PORTAL
201164,33066,PORTAL
201165,41713,PORTAL
201166,25990,PORTAL
201167,32244,PORTAL
201168,39587,PORTAL
201169,4762,PORTAL
201170,30004,PORTAL
201171,33111,PORTAL
201172,33071,PORTAL
201173,39600,PORTAL
201174,39609,PORTAL
201175,39612,PORTAL
201176,41549,PORTAL
201177,54069,PORTAL
201178,54273,PORTAL
201179,39622,PORTAL
201180,39632,PORTAL
201181,39639,PORTAL
201182,34513,PORTAL
201183,31946,PORTAL
201184,34479,PORTAL
201185,39689,PORTAL
201186,41446,PORTAL
201187,41729,PORTAL
201188,33164,PORTAL
201189,33165,PORTAL
201190,33169,PORTAL
201191,33133,PORTAL
201192,30060,PORTAL
201193,29789,PORTAL
201194,33141,PORTAL
201195,33149,PORTAL
201196,33159,PORTAL
201197,33161,PORTAL
201198,33162,PORTAL
201199,33163,PORTAL
201200,33166,PORTAL
201201,33167,PORTAL
201202,29810,PORTAL
201203,33193,PORTAL
201204,39706,PORTAL
201205,38126,PORTAL
201206,39783,PORTAL
201207,39806,PORTAL
201208,39824,PORTAL
201209,34013,PORTAL
201210,33207,PORTAL
201211,33215,PORTAL
201212,33219,PORTAL
201213,33176,PORTAL
201214,33220,PORTAL
201215,33421,PORTAL
201216,26999,PORTAL
201217,33156,PORTAL
201218,33154,PORTAL
201219,33171,PORTAL
201220,39839,PORTAL
201221,37462,PORTAL
201222,54274,PORTAL
201223,33221,PORTAL
201224,27551,PORTAL
201225,41473,PORTAL
201226,33223,PORTAL
201227,40932,PORTAL
201228,24887,PORTAL
201229,33229,PORTAL
201230,24546,PORTAL
201231,25475,PORTAL
201232,33263,PORTAL
201233,24745,PORTAL
201234,39903,PORTAL
201235,39909,PORTAL
201236,39918,PORTAL
201237,39942,PORTAL
201238,39962,PORTAL
201239,39988,PORTAL
201240,39995,PORTAL
201241,33122,PORTAL
201242,40028,PORTAL
201243,40048,PORTAL
201244,40053,PORTAL
201245,41474,PORTAL
201246,33271,PORTAL
201247,33304,PORTAL
201248,37700,PORTAL
201249,41621,PORTAL
201250,40076,PORTAL
201251,40065,PORTAL
201252,40074,PORTAL
201253,34133,PORTAL
201254,35820,PORTAL
201255,28385,PORTAL
201256,54275,PORTAL
201257,29958,PORTAL
201258,40158,PORTAL
201259,41637,PORTAL
201260,40205,PORTAL
201261,36642,PORTAL
201262,40215,PORTAL
201263,40233,PORTAL
201264,40244,PORTAL
201265,40250,PORTAL
201266,40262,PORTAL
201267,40277,PORTAL
201268,40284,PORTAL
201269,40306,PORTAL
201270,26601,PORTAL
201271,27511,PORTAL
201272,27512,PORTAL
201273,26599,PORTAL
201274,33330,PORTAL
201275,40338,PORTAL
201276,40346,PORTAL
201277,40363,PORTAL
201278,40227,PORTAL
201279,40414,PORTAL
201280,40418,PORTAL
201281,40424,PORTAL
201282,21352,PORTAL
201283,10415,PORTAL
201284,26695,PORTAL
201285,40454,PORTAL
201286,40481,PORTAL
201287,40510,PORTAL
201288,32284,PORTAL
201289,40530,PORTAL
201290,40538,PORTAL
201291,40552,PORTAL
201292,31413,PORTAL
201293,28615,PORTAL
201294,28317,PORTAL
201295,33390,PORTAL
201296,22124,PORTAL
201297,35471,PORTAL
201298,40590,PORTAL
201299,54073,PORTAL
201300,54277,PORTAL
201301,4865,PORTAL
201302,22129,PORTAL
201303,22132,PORTAL
201304,22133,PORTAL
201305,22134,PORTAL
201306,28541,PORTAL
201307,4866,PORTAL
201308,40589,PORTAL
201309,37271,PORTAL
201310,40614,PORTAL
201311,40622,PORTAL
201312,40629,PORTAL
201313,40636,PORTAL
201314,41584,PORTAL
201315,40725,PORTAL
201316,42235,PORTAL
201317,40736,PORTAL
201318,40742,PORTAL
201319,40784,PORTAL
201320,33183,PORTAL
201321,53816,PORTAL
201322,52757,PORTAL
201323,54074,PORTAL
201324,54278,PORTAL
201325,4989,PORTAL
201326,40923,PORTAL
201327,40941,PORTAL
201328,30333,PORTAL
201329,40956,PORTAL
201330,40966,PORTAL
201331,33426,PORTAL
201332,33464,PORTAL
201333,33469,PORTAL
201334,33470,PORTAL
201335,40980,PORTAL
201336,40986,PORTAL
201337,40992,PORTAL
201338,41012,PORTAL
201339,41019,PORTAL
201340,41046,PORTAL
201341,41054,PORTAL
201342,41057,PORTAL
201343,41060,PORTAL
201344,41083,PORTAL
201345,41091,PORTAL
201346,41096,PORTAL
201347,52758,PORTAL
201348,53598,PORTAL
201349,53817,PORTAL
201350,54075,PORTAL
201351,54279,PORTAL
201352,22115,PORTAL
201353,22116,PORTAL
201354,22118,PORTAL
201355,29696,PORTAL
201356,22119,PORTAL
201357,41287,PORTAL
201358,41124,PORTAL
201359,33536,PORTAL
201360,41130,PORTAL
201361,28639,PORTAL
201362,41126,PORTAL
201363,41133,PORTAL
201364,41153,PORTAL
201365,41163,PORTAL
201366,41143,PORTAL
201367,41150,PORTAL
201368,41175,PORTAL
201369,41179,PORTAL
201370,32531,PORTAL
201371,41186,PORTAL
201372,41202,PORTAL
201373,41204,PORTAL
201374,41214,PORTAL
201375,41221,PORTAL
201376,41225,PORTAL
201377,41641,PORTAL
201378,41682,PORTAL
201379,41695,PORTAL
201380,41696,PORTAL
201381,41697,PORTAL
201382,41709,PORTAL
201383,41718,PORTAL
201384,41742,PORTAL
201385,33568,PORTAL
201386,41747,PORTAL
201387,41758,PORTAL
201388,41768,PORTAL
201389,41774,PORTAL
201390,41784,PORTAL
201391,41792,PORTAL
201392,54077,PORTAL
201393,54281,PORTAL
201394,41811,PORTAL
201395,41817,PORTAL
201396,41828,PORTAL
201397,41844,PORTAL
201398,41853,PORTAL
201399,41861,PORTAL
201400,41863,PORTAL
201401,41885,PORTAL
201402,41898,PORTAL
201403,41927,PORTAL
201404,41930,PORTAL
201405,41934,PORTAL
201406,41961,PORTAL
201407,41969,PORTAL
201408,41978,PORTAL
201409,41986,PORTAL
201410,42006,PORTAL
201411,33584,PORTAL
201412,33702,PORTAL
201413,33814,PORTAL
201414,42021,PORTAL
201415,54282,PORTAL
201416,20132,PORTAL
201417,42033,PORTAL
201418,42105,PORTAL
201419,42119,PORTAL
201420,33209,PORTAL
201421,41567,PORTAL
201422,27003,PORTAL
201423,42131,PORTAL
201424,42139,PORTAL
201425,42144,PORTAL
201426,42151,PORTAL
201427,42159,PORTAL
201428,42166,PORTAL
201429,42178,PORTAL
201430,42186,PORTAL
201431,7822,PORTAL
201432,42211,PORTAL
201433,28735,PORTAL
201434,53821,PORTAL
201435,54079,PORTAL
201436,33666,PORTAL
201437,33658,PORTAL
201438,33661,PORTAL
201439,33659,PORTAL
201440,33660,PORTAL
201441,33662,PORTAL
201442,33663,PORTAL
201443,33664,PORTAL
201444,54283,PORTAL
201445,22364,PORTAL
201446,42231,PORTAL
201447,35500,PORTAL
201448,42243,PORTAL
201449,42049,PORTAL
201450,42247,PORTAL
201451,42254,PORTAL
201452,42260,PORTAL
201453,42271,PORTAL
201454,42278,PORTAL
201455,42282,PORTAL
201456,42288,PORTAL
201457,42324,PORTAL
201458,42327,PORTAL
201459,42333,PORTAL
201460,36104,PORTAL
201461,42340,PORTAL
201462,42341,PORTAL
201463,42345,PORTAL
201464,42352,PORTAL
201465,42369,PORTAL
201466,42394,PORTAL
201467,42417,PORTAL
201468,32938,PORTAL
201469,42429,PORTAL
201470,42439,PORTAL
201471,42451,PORTAL
201472,42457,PORTAL
201473,40661,PORTAL
201474,42473,PORTAL
201475,42497,PORTAL
201476,53604,PORTAL
201477,54081,PORTAL
201478,54285,PORTAL
201479,42512,PORTAL
201480,50002,PORTAL
201481,50009,PORTAL
201482,50018,PORTAL
201483,50025,PORTAL
201484,50042,PORTAL
201485,33675,PORTAL
201486,33682,PORTAL
201487,33746,PORTAL
201488,33744,PORTAL
201489,33745,PORTAL
201490,32535,PORTAL
201491,50065,PORTAL
201492,50071,PORTAL
201493,50081,PORTAL
201494,50098,PORTAL
201495,50104,PORTAL
201496,50112,PORTAL
201497,50116,PORTAL
201498,50118,PORTAL
201499,50123,PORTAL
201500,50130,PORTAL
201501,50159,PORTAL
201502,50171,PORTAL
201503,50183,PORTAL
201504,50192,PORTAL
201505,33748,PORTAL
201506,33749,PORTAL
201507,33750,PORTAL
201508,33751,PORTAL
201509,33752,PORTAL
201510,33791,PORTAL
201511,27839,PORTAL
201512,33812,PORTAL
201513,34333,PORTAL
201514,50193,PORTAL
201515,50197,PORTAL
201516,50218,PORTAL
201517,50224,PORTAL
201518,50226,PORTAL
201519,50227,PORTAL
201520,50237,PORTAL
201521,50250,PORTAL
201522,50566,PORTAL
201523,50275,PORTAL
201524,50278,PORTAL
201525,54083,PORTAL
201526,54287,PORTAL
201527,50291,PORTAL
201528,50299,PORTAL
201529,50306,PORTAL
201530,50348,PORTAL
201531,50355,PORTAL
201532,28486,PORTAL
201533,50376,PORTAL
201534,33848,PORTAL
201535,33847,PORTAL
201536,35605,PORTAL
201537,33849,PORTAL
201538,50375,PORTAL
201539,28628,PORTAL
201540,50389,PORTAL
201541,50399,PORTAL
201542,6639,PORTAL
201543,34575,PORTAL
201544,50416,PORTAL
201545,50420,PORTAL
201546,50431,PORTAL
201547,50428,PORTAL
201548,50442,PORTAL
201549,52767,PORTAL
201550,53607,PORTAL
201551,50450,PORTAL
201552,50459,PORTAL
201553,50463,PORTAL
201554,50469,PORTAL
201555,50470,PORTAL
201556,50476,PORTAL
201557,50479,PORTAL
201558,50490,PORTAL
201559,50492,PORTAL
201560,41141,PORTAL
201561,50510,PORTAL
201562,50513,PORTAL
201563,50526,PORTAL
201564,50498,PORTAL
201565,50548,PORTAL
201566,50560,PORTAL
201567,50531,PORTAL
201568,50564,PORTAL
201569,50296,PORTAL
201570,50586,PORTAL
201571,50574,PORTAL
201572,52768,PORTAL
201573,54085,PORTAL
201574,54289,PORTAL
201575,22613,PORTAL
201576,42513,PORTAL
201577,50594,PORTAL
201578,50602,PORTAL
201579,30915,PORTAL
201580,33971,PORTAL
201581,33960,PORTAL
201582,33964,PORTAL
201583,27253,PORTAL
201584,30744,PORTAL
201585,35178,PORTAL
201586,33972,PORTAL
201587,5556,PORTAL
201588,33323,PORTAL
201589,33961,PORTAL
201590,35173,PORTAL
201591,33970,PORTAL
201592,5567,PORTAL
201593,35748,PORTAL
201594,50612,PORTAL
201595,17225,PORTAL
201596,41509,PORTAL
201597,34010,PORTAL
201598,34054,PORTAL
201599,34017,PORTAL
201600,34018,PORTAL
201601,34019,PORTAL
201602,34021,PORTAL
201603,50625,PORTAL
201604,36266,PORTAL
201605,36986,PORTAL
201606,10416,PORTAL
201607,27398,PORTAL
201608,10412,PORTAL
201609,23416,PORTAL
201610,50637,PORTAL
201611,50643,PORTAL
201612,50648,PORTAL
201613,50649,PORTAL
201614,50656,PORTAL
201615,50661,PORTAL
201616,54290,PORTAL
201617,22636,PORTAL
201618,34063,PORTAL
201619,34064,PORTAL
201620,50522,PORTAL
201621,41458,PORTAL
201622,41443,PORTAL
201623,41504,PORTAL
201624,36884,PORTAL
201625,50686,PORTAL
201626,50704,PORTAL
201627,50715,PORTAL
201628,50725,PORTAL
201629,50731,PORTAL
201630,50739,PORTAL
201631,50750,PORTAL
201632,50757,PORTAL
201633,50766,PORTAL
201634,50780,PORTAL
201635,50795,PORTAL
201636,50802,PORTAL
201637,50812,PORTAL
201638,50803,PORTAL
201639,50832,PORTAL
201640,34066,PORTAL
201641,34067,PORTAL
201642,50840,PORTAL
201643,50852,PORTAL
201644,53610,PORTAL
201645,54087,PORTAL
201646,54291,PORTAL
201647,22766,PORTAL
201648,50857,PORTAL
201649,50862,PORTAL
201650,50870,PORTAL
201651,50887,PORTAL
201652,50929,PORTAL
201653,50930,PORTAL
201654,50935,PORTAL
201655,10922,PORTAL
201656,50944,PORTAL
201657,50947,PORTAL
201658,50965,PORTAL
201659,50967,PORTAL
201660,50970,PORTAL
201661,25120,PORTAL
201662,34095,PORTAL
201663,34096,PORTAL
201664,34111,PORTAL
201665,34099,PORTAL
201666,34100,PORTAL
201667,34499,PORTAL
201668,34143,PORTAL
201669,34144,PORTAL
201670,50984,PORTAL
201671,34993,PORTAL
201672,50991,PORTAL
201673,50995,PORTAL
201674,39261,PORTAL
201675,51018,PORTAL
201676,50999,PORTAL
201677,51020,PORTAL
201678,51026,PORTAL
201679,51031,PORTAL
201680,51041,PORTAL
201681,53611,PORTAL
201682,54088,PORTAL
201683,54292,PORTAL
201684,51047,PORTAL
201685,51054,PORTAL
201686,51058,PORTAL
201687,51063,PORTAL
201688,34140,PORTAL
201689,34141,PORTAL
201690,34145,PORTAL
201691,33956,PORTAL
201692,34191,PORTAL
201693,34192,PORTAL
201694,34193,PORTAL
201695,34186,PORTAL
201696,29922,PORTAL
201697,34330,PORTAL
201698,34204,PORTAL
201699,34205,PORTAL
201700,34206,PORTAL
201701,34207,PORTAL
201702,34208,PORTAL
201703,51066,PORTAL
201704,51075,PORTAL
201705,51077,PORTAL
201706,51081,PORTAL
201707,51084,PORTAL
201708,51092,PORTAL
201709,51101,PORTAL
201710,34232,PORTAL
201711,34231,PORTAL
201712,51105,PORTAL
201713,51110,PORTAL
201714,51113,PORTAL
201715,51123,PORTAL
201716,51129,PORTAL
201717,51136,PORTAL
201718,51144,PORTAL
201719,51159,PORTAL
201720,51149,PORTAL
201721,51204,PORTAL
201722,51212,PORTAL
201723,51216,PORTAL
201724,51217,PORTAL
201725,53613,PORTAL
201726,54090,PORTAL
201727,54294,PORTAL
201728,51233,PORTAL
201729,51226,PORTAL
201730,5860,PORTAL
201731,51245,PORTAL
201732,51250,PORTAL
201733,34242,PORTAL
201734,35583,PORTAL
201735,51254,PORTAL
201736,51260,PORTAL
201737,51265,PORTAL
201738,51276,PORTAL
201739,51281,PORTAL
201740,51290,PORTAL
201741,51298,PORTAL
201742,51302,PORTAL
201743,51300,PORTAL
201744,51314,PORTAL
201745,51324,PORTAL
201746,51329,PORTAL
201747,51338,PORTAL
201748,51341,PORTAL
201749,51349,PORTAL
201750,51355,PORTAL
201751,51362,PORTAL
201752,54091,PORTAL
201753,54295,PORTAL
201754,41982,PORTAL
201755,51393,PORTAL
201756,51401,PORTAL
201757,12528,PORTAL
201758,34311,PORTAL
201759,34286,PORTAL
201760,34335,PORTAL
201761,51407,PORTAL
201762,51413,PORTAL
201763,51418,PORTAL
201764,34283,PORTAL
201765,34284,PORTAL
201766,34322,PORTAL
201767,34326,PORTAL
201768,51415,PORTAL
201769,51422,PORTAL
201770,51427,PORTAL
201771,51431,PORTAL
201772,34285,PORTAL
201773,34288,PORTAL
201774,34443,PORTAL
201775,34338,PORTAL
201776,34375,PORTAL
201777,34362,PORTAL
201778,51446,PORTAL
201779,51460,PORTAL
201780,51463,PORTAL
201781,51473,PORTAL
201782,51496,PORTAL
201783,51509,PORTAL
201784,51516,PORTAL
201785,51520,PORTAL
201786,51536,PORTAL
201787,51537,PORTAL
201788,51545,PORTAL
201789,51553,PORTAL
201790,51559,PORTAL
201791,34363,PORTAL
201792,34364,PORTAL
201793,34365,PORTAL
201794,34366,PORTAL
201795,34367,PORTAL
201796,34368,PORTAL
201797,34423,PORTAL
201798,34415,PORTAL
201799,51566,PORTAL
201800,51568,PORTAL
201801,6224,PORTAL
201802,51599,PORTAL
201803,51570,PORTAL
201804,5752,PORTAL
201805,36666,PORTAL
201806,51618,PORTAL
201807,51622,PORTAL
201808,51629,PORTAL
201809,51638,PORTAL
201810,23664,PORTAL
