id,tipo,id_entidade,id_vinculado,status,data_inclusao,usuario_inclusao,data_alteracao,usuario_alteracao
928,entidade,11785,3028,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
929,entidade,11785,11185,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
930,entidade,11785,2694,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
931,entidade,11775,1758,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
932,entidade,11775,11189,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
933,entidade,11775,2919,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
934,entidade,11775,11728,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
935,entidade,11775,3369,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
936,entidade,11775,3355,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
937,entidade,11775,3346,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
938,entidade,11775,1759,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
939,entidade,11775,2642,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
940,entidade,11775,3336,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
941,entidade,11775,1760,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
942,entidade,11775,3364,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
943,entidade,11776,11527,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
944,entidade,11776,11529,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
945,entidade,11776,11528,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
946,entidade,11776,11556,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
947,entidade,11776,11717,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
948,entidade,11776,11526,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
949,entidade,11776,11525,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
950,entidade,11776,11524,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
951,entidade,11776,11519,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
952,entidade,11776,11719,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
953,entidade,11776,11518,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
954,entidade,11776,11517,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
955,entidade,11776,11539,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
956,entidade,11776,11520,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
957,entidade,11776,11574,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
958,entidade,11776,11545,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
959,entidade,11776,11543,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
960,entidade,11776,11542,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
961,entidade,11776,11549,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
962,entidade,11776,3324,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
963,entidade,11776,11530,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
964,entidade,11776,11541,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
965,entidade,11776,3035,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
966,entidade,11776,11540,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
967,entidade,11776,11535,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
968,entidade,11776,11531,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
969,entidade,11776,11551,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
970,entidade,11776,11713,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
971,entidade,11776,11714,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
972,entidade,11776,3431,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
973,entidade,11776,3343,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
974,entidade,11776,11544,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
975,entidade,11776,11373,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
976,entidade,11776,11532,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
977,entidade,11776,11716,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
978,entidade,11776,11537,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
979,entidade,11776,11538,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
980,entidade,11776,11546,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
981,entidade,11776,11547,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
982,entidade,11776,11534,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
983,entidade,11776,11550,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
984,entidade,11776,11521,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
985,entidade,11776,11533,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
986,entidade,11776,11523,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
987,entidade,11776,11718,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
988,entidade,11776,11548,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
989,entidade,11776,11536,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
990,entidade,11776,11522,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
991,entidade,11765,11203,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
992,entidade,11765,2633,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
993,entidade,11765,2050,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
994,entidade,11765,10927,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
995,entidade,11765,2752,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
996,entidade,11765,3439,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
997,entidade,11765,11206,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
998,entidade,11765,3480,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
999,entidade,11765,11205,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1000,entidade,11765,3432,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1001,entidade,11765,1966,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1002,entidade,11765,2530,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1003,entidade,11765,2905,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1004,entidade,11765,11204,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1005,entidade,11789,3093,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1006,entidade,11789,2535,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1007,entidade,11789,2067,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1008,entidade,11789,2084,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1009,entidade,11789,2129,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1010,entidade,11789,2221,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1011,entidade,11789,2249,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1012,entidade,11789,2260,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1013,entidade,11789,3119,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1014,entidade,11789,2394,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1015,entidade,11789,2486,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1016,entidade,11789,2899,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1017,entidade,11789,2957,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1018,entidade,11789,3001,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1019,entidade,11789,3078,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1020,entidade,11789,2538,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1021,entidade,11789,2193,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1022,entidade,11789,2245,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1023,entidade,11789,2932,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1025,entidade,11789,11762,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1026,entidade,11789,3117,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1027,entidade,11789,3242,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1028,entidade,11789,3422,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1029,entidade,11789,2983,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1030,entidade,11789,2371,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1031,entidade,11789,2377,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1032,entidade,11789,2378,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1033,entidade,11789,2431,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1034,entidade,11789,2437,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1035,entidade,11789,11461,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1036,entidade,11789,11226,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1037,entidade,11789,1943,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1038,entidade,11789,2491,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1039,entidade,11789,2057,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1040,entidade,11789,2521,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1041,entidade,11789,2522,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1042,entidade,11789,2528,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1043,entidade,11789,2531,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1044,entidade,11789,2525,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1045,entidade,11789,2542,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1046,entidade,11789,2543,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1047,entidade,11789,2498,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1048,entidade,11789,2546,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1049,entidade,11789,2551,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1050,entidade,11789,1757,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1051,entidade,11789,2553,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1052,entidade,11789,2556,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1053,entidade,11789,2560,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1054,entidade,11789,2577,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1055,entidade,11789,2578,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1056,entidade,11789,2581,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1057,entidade,11789,11225,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1058,entidade,11789,2524,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1059,entidade,11789,2702,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1060,entidade,11789,2765,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1061,entidade,11789,2847,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1062,entidade,11789,2878,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1063,entidade,11789,2888,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1064,entidade,11789,2892,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1065,entidade,11789,2895,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1066,entidade,11789,2900,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1067,entidade,11789,2924,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1068,entidade,11789,2927,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1069,entidade,11789,2934,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1070,entidade,11789,2937,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1071,entidade,11789,2940,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1072,entidade,11789,2941,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1073,entidade,11789,2921,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1074,entidade,11789,2922,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1075,entidade,11789,2946,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1076,entidade,11789,2950,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1077,entidade,11789,2953,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1078,entidade,11789,2042,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1079,entidade,11789,2955,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1080,entidade,11789,2961,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1081,entidade,11789,2982,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1082,entidade,11789,2966,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1083,entidade,11789,2996,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1084,entidade,11789,2154,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1085,entidade,11789,2192,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1086,entidade,11789,2767,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1087,entidade,11789,2999,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1088,entidade,11789,3000,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1089,entidade,11789,3003,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1090,entidade,11789,3011,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1091,entidade,11789,3025,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1092,entidade,11789,3056,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1093,entidade,11789,3065,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1094,entidade,11789,3069,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1095,entidade,11789,3088,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1096,entidade,11789,3090,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1097,entidade,11789,3101,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1098,entidade,11789,3114,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1099,entidade,11789,3109,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1100,entidade,11789,3124,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1101,entidade,11789,3125,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1102,entidade,11789,3129,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1103,entidade,11789,3130,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1104,entidade,11789,3137,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1105,entidade,11789,3145,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1106,entidade,11789,3158,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1107,entidade,11789,3174,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1108,entidade,11789,3203,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1109,entidade,11789,3186,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1110,entidade,11789,3216,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1111,entidade,11789,3221,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1112,entidade,11789,3243,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1113,entidade,11789,3254,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1114,entidade,11789,3264,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1115,entidade,11789,3270,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1116,entidade,11789,3294,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1117,entidade,11789,3362,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1118,entidade,11789,3366,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1119,entidade,11789,3368,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1120,entidade,11789,3367,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1121,entidade,11789,3413,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1122,entidade,11789,3407,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1123,entidade,11789,3417,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1124,entidade,11789,3433,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1125,entidade,11789,2506,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1126,entidade,11789,2280,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1127,entidade,11789,1859,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1128,entidade,11789,1890,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1129,entidade,11789,1905,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1130,entidade,11789,1903,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1131,entidade,11789,1908,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1132,entidade,11789,1912,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1133,entidade,11789,1913,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1134,entidade,11789,1922,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1135,entidade,11789,1918,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1136,entidade,11789,1956,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1137,entidade,11789,1957,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1138,entidade,11789,1965,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1139,entidade,11789,1977,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1140,entidade,11789,1980,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1141,entidade,11789,1981,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1142,entidade,11789,1982,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1143,entidade,11789,1988,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1144,entidade,11789,1984,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1145,entidade,11789,2011,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1146,entidade,11789,2015,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1147,entidade,11789,2016,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1148,entidade,11789,2026,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1149,entidade,11789,2034,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1150,entidade,11789,2041,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1151,entidade,11789,2047,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1152,entidade,11789,2075,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1153,entidade,11789,2079,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1154,entidade,11789,2086,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1155,entidade,11789,2071,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1156,entidade,11789,2096,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1157,entidade,11789,2102,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1158,entidade,11789,2105,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1159,entidade,11789,2114,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1160,entidade,11789,2093,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1161,entidade,11789,2119,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1162,entidade,11789,2121,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1163,entidade,11789,2123,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1164,entidade,11789,2144,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1165,entidade,11789,2145,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1166,entidade,11789,2140,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1167,entidade,11789,2153,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1168,entidade,11789,2176,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1169,entidade,11789,2180,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1170,entidade,11789,2195,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1171,entidade,11789,2196,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1172,entidade,11789,2197,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1173,entidade,11789,2202,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1174,entidade,11789,2233,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1175,entidade,11789,2224,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1176,entidade,11789,2225,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1177,entidade,11789,2207,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1178,entidade,11789,2241,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1179,entidade,11789,2242,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1180,entidade,11789,2483,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1181,entidade,11789,2230,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1182,entidade,11789,2246,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1183,entidade,11789,2285,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1184,entidade,11789,2288,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1185,entidade,11789,2307,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1186,entidade,11789,2300,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1187,entidade,11789,2304,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1188,entidade,11789,2306,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1189,entidade,11789,2747,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1190,entidade,11789,2315,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1191,entidade,11789,2316,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1192,entidade,11789,2326,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1193,entidade,11789,2330,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1194,entidade,11789,2332,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1195,entidade,11789,2336,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1196,entidade,11789,2333,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1197,entidade,11789,2374,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1198,entidade,11789,2365,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1199,entidade,11789,2373,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1200,entidade,11789,2395,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1201,entidade,11789,2403,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1202,entidade,11789,2404,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1203,entidade,11789,2408,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1204,entidade,11789,2409,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1205,entidade,11789,2410,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1206,entidade,11789,2413,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1207,entidade,11789,2427,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1208,entidade,11789,2417,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1209,entidade,11789,2420,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1210,entidade,11789,2449,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1211,entidade,11789,2458,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1212,entidade,11789,2443,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1213,entidade,11789,2446,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1214,entidade,11789,2471,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1215,entidade,11789,2475,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1216,entidade,11789,2481,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1217,entidade,11789,2482,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1218,entidade,11789,2484,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1219,entidade,11789,2493,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1220,entidade,11789,2495,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1221,entidade,11789,2497,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1222,entidade,11789,2500,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1223,entidade,11789,11457,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1224,entidade,11789,11458,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1225,entidade,11789,11459,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1226,entidade,11789,11460,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1227,entidade,11789,11462,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1228,entidade,11789,11463,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1229,entidade,11789,11464,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1230,entidade,11789,11465,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1231,entidade,11789,11466,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1232,entidade,11789,2199,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1233,entidade,11789,11504,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1234,entidade,11789,11506,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1235,entidade,11789,11587,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1236,entidade,11789,1992,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1237,entidade,11789,11583,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1238,entidade,11789,11584,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1239,entidade,11789,11585,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1240,entidade,11789,2390,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1241,entidade,11789,11213,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1242,entidade,11789,11207,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1243,entidade,11789,11208,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1244,entidade,11789,11209,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1245,entidade,11789,11210,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1246,entidade,11789,11211,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1247,entidade,11789,11212,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1248,entidade,11789,11214,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1249,entidade,11789,11215,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1250,entidade,11789,11216,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1251,entidade,11789,11217,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1252,entidade,11789,11218,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1253,entidade,11789,11219,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
1254,entidade,11789,11220,true,2022-02-18 23:37:46,,2022-02-18 23:37:46,
