idprojeto,idempresa,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,flativo
170,33308,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33448,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33594,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33595,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33596,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33597,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33694,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33801,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33817,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,33950,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,34299,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,34478,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,34479,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,34516,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,34806,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35064,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35065,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35380,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35962,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35963,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35988,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,35989,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,36475,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,36476,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,36531,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,36758,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,36783,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,36784,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
170,39177,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:12,gladson.lima,S
171,33823,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33824,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33825,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33826,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33827,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33828,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33829,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33830,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33831,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33832,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33833,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33835,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33837,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33838,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33839,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33866,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33867,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33869,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33872,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33875,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33878,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33880,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33883,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33885,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33888,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33890,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,33892,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34085,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34086,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34089,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34090,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34091,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34092,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34093,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34094,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34095,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34096,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34097,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34098,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34099,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34100,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34101,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34126,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34127,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34129,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34130,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34211,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34234,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34236,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34397,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,34607,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35569,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35750,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35751,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35753,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35754,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35755,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35761,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35833,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35942,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35943,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35944,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35945,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,35946,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36075,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36158,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36225,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36433,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36438,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36443,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36446,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36449,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36453,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,36520,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,37386,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,37468,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,37671,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,37684,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,38388,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
171,38773,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35067,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35068,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35069,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35072,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35073,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35133,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35137,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35138,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35141,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35144,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35146,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35272,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35273,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35274,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35275,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35276,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35277,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35278,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35280,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35282,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35285,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,35286,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36134,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36135,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36136,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36137,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36138,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36139,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36140,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36141,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36142,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36143,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
174,36144,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34828,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34830,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34831,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34834,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34848,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34852,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34853,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34854,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34855,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34856,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34857,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34870,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34871,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34872,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34873,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34874,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34875,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34876,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34878,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34880,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34881,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,34882,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35764,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35765,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35766,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35767,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35768,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35769,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35770,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35771,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35772,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35773,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,35774,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36745,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36746,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36747,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36748,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36749,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36750,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36751,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36752,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36753,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,36756,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
176,38540,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:51,gladson.lima,S
176,38541,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:51,gladson.lima,S
176,38542,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:51,gladson.lima,S
176,38543,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:51,gladson.lima,S
176,38544,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:52,gladson.lima,S
176,38545,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:52,gladson.lima,S
176,38546,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:52,gladson.lima,S
176,39323,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:17,gladson.lima,S
176,39999,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:25,gladson.lima,S
183,29998,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:09,gladson.lima,S
183,34165,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34167,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34168,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34169,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34170,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34173,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34174,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34196,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34197,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34198,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,34201,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,35462,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,36082,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,36161,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,37197,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,37376,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,37377,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,37379,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,37380,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,39247,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,39248,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
183,39249,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,36542,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,36543,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,36545,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,36547,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,36548,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,36549,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
185,38713,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:02,gladson.lima,S
185,38716,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:02,gladson.lima,S
185,39969,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:24,gladson.lima,S
186,39132,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
186,39133,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38394,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38395,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38397,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38399,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38401,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38402,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38405,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:10:50,gladson.lima,S
187,38408,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38410,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38411,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38766,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,38767,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,39101,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,39102,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,39103,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,39105,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
187,39702,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:18,gladson.lima,S
188,39178,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39180,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39181,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39182,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39184,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39185,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39195,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39196,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39197,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39198,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39199,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39201,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39214,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39227,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39228,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39229,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39230,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39231,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39232,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39233,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39235,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39237,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39238,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39239,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39240,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39241,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39242,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39243,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
188,39244,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
1001,6894,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,35237,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,35260,2018-06-27 00:00:00,gladson.lima,2018-10-16 11:48:29,amauger,N
1001,35263,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,36022,2018-10-16 10:38:30,renato.rossi,2018-10-16 10:38:30,renato.rossi,S
1001,38538,2018-06-27 00:00:00,gladson.lima,2019-03-14 13:39:46,glerner,N
1001,38540,2018-06-27 00:00:00,gladson.lima,2021-09-27 08:10:51,glerner,N
1001,38545,2018-06-27 00:00:00,gladson.lima,2021-09-27 08:10:52,glerner,N
1001,38588,2018-06-27 00:00:00,gladson.lima,2018-11-12 13:15:10,amauger,N
1001,38590,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38596,2018-06-27 00:00:00,gladson.lima,2019-06-04 13:52:43,amauger,N
1001,38599,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38602,2018-06-27 00:00:00,gladson.lima,2018-11-12 13:20:30,amauger,N
1001,38604,2018-06-27 00:00:00,gladson.lima,2019-06-04 13:49:28,amauger,N
1001,38607,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38613,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38657,2018-06-27 12:07:50,gladson.lima,2021-03-29 16:00:17,amauger,N
1001,38658,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38661,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38668,2018-06-27 00:00:00,gladson.lima,2021-09-27 08:11:00,amauger,N
1001,38674,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38695,2018-06-27 12:07:50,gladson.lima,2018-06-27 12:07:50,gladson.lima,S
1001,38711,2018-06-27 12:07:50,gladson.lima,2021-09-27 08:11:01,gladson.lima,S
